"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year","h_margin","away_year","home_year","home_strength","away_strength","bb_id","home_pd_adv","home_rate","away_rate"
"Milwaukee Bucks","Atlanta Hawks",102,115,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,13,"Milwaukee Bucks_2007","Atlanta Hawks_2007",-4.75609756097561,-4.3780487804878,0,-0.378048780487805,-4.551,0.209000000000001
"Miami Heat","Boston Celtics",88,85,"Fri, Apr 6, 2007","2007-04-06",0,1,0,2007,-3,"Miami Heat_2007","Boston Celtics_2007",-3.41463414634146,-0.914634146341463,-1,-2.5,-2.171,3.439
"Indiana Pacers","Charlotte Bobcats",112,102,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-10,"Indiana Pacers_2007","Charlotte Bobcats_2007",-3.74390243902439,-2.4390243902439,0,-1.30487804878049,-3.191,1.059
"New Jersey Nets","Chicago Bulls",74,105,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,31,"New Jersey Nets_2007","Chicago Bulls_2007",5.01219512195122,-0.768292682926829,0,5.78048780487805,2.249,1.739
"Dallas Mavericks","Denver Nuggets",71,75,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,4,"Dallas Mavericks_2007","Denver Nuggets_2007",1.6219512195122,7.21951219512195,0,-5.59756097560976,0.0390000000000015,4.969
"Portland Trail Blazers","Houston Rockets",85,78,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-7,"Portland Trail Blazers_2007","Houston Rockets_2007",4.85365853658537,-4.29268292682927,0,9.14634146341463,1.399,-5.911
"Golden State Warriors","Memphis Grizzlies",116,104,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-12,"Golden State Warriors_2007","Memphis Grizzlies_2007",-5.14634146341463,-0.341463414634146,0,-4.80487804878049,-0.470999999999998,-2.171
"Phoenix Suns","New Orleans/Oklahoma City Hornets",103,95,"Fri, Apr 6, 2007","2007-04-06",0,1,0,2007,-8,"Phoenix Suns_2007","New Orleans/Oklahoma City Hornets_2007",-1.57317073170732,7.30487804878049,-1,-8.87804878048781,-0.300999999999998,4.629
"Minnesota Timberwolves","New York Knicks",99,94,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-5,"Minnesota Timberwolves_2007","New York Knicks_2007",-2.85365853658537,-3.67073170731707,0,0.817073170731708,-3.701,-1.831
"Toronto Raptors","Philadelphia 76ers",94,85,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-9,"Toronto Raptors_2007","Philadelphia 76ers_2007",-3.02439024390244,0.98780487804878,0,-4.01219512195122,-2.001,-3.021
"Utah Jazz","Sacramento Kings",103,107,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,4,"Utah Jazz_2007","Sacramento Kings_2007",-1.80487804878049,2.86585365853659,0,-4.67073170731707,0.889000000000001,-0.810999999999998
"Los Angeles Lakers","Seattle SuperSonics",112,109,"Fri, Apr 6, 2007","2007-04-06",0,0,0,2007,-3,"Los Angeles Lakers_2007","Seattle SuperSonics_2007",-2.89024390243902,-0.0731707317073171,0,-2.81707317073171,-2.001,0.379000000000001
"Cleveland Cavaliers","Washington Wizards",99,94,"Fri, Apr 6, 2007","2007-04-06",0,1,0,2007,-5,"Cleveland Cavaliers_2007","Washington Wizards_2007",-0.51219512195122,3.82926829268293,-1,-4.34146341463415,-0.810999999999998,2.249
"Portland Trail Blazers","Dallas Mavericks",74,86,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,12,"Portland Trail Blazers_2007","Dallas Mavericks_2007",7.21951219512195,-4.29268292682927,0,11.5121951219512,4.969,-5.911
"Boston Celtics","Indiana Pacers",98,105,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,7,"Boston Celtics_2007","Indiana Pacers_2007",-2.4390243902439,-3.41463414634146,0,0.975609756097561,1.059,-2.171
"Denver Nuggets","Los Angeles Clippers",96,93,"Sat, Apr 7, 2007","2007-04-07",0,1,0,2007,-3,"Denver Nuggets_2007","Los Angeles Clippers_2007",-0.463414634146341,1.6219512195122,-1,-2.08536585365854,1.909,0.0390000000000015
"New York Knicks","Milwaukee Bucks",118,113,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,-5,"New York Knicks_2007","Milwaukee Bucks_2007",-4.3780487804878,-2.85365853658537,0,-1.52439024390244,0.209000000000001,-3.701
"New Orleans/Oklahoma City Hornets","Minnesota Timberwolves",96,94,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,-2,"New Orleans/Oklahoma City Hornets_2007","Minnesota Timberwolves_2007",-3.67073170731707,-1.57317073170732,0,-2.09756097560976,-1.831,-0.300999999999998
"Washington Wizards","New Jersey Nets",114,120,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,6,"Washington Wizards_2007","New Jersey Nets_2007",-0.768292682926829,-0.51219512195122,0,-0.25609756097561,1.739,-0.810999999999998
"Memphis Grizzlies","Orlando Magic",89,116,"Sat, Apr 7, 2007","2007-04-07",0,1,0,2007,27,"Memphis Grizzlies_2007","Orlando Magic_2007",0.780487804878049,-5.14634146341463,-1,5.92682926829268,-1.491,-0.470999999999998
"Golden State Warriors","San Antonio Spurs",99,112,"Sat, Apr 7, 2007","2007-04-07",0,1,0,2007,13,"Golden State Warriors_2007","San Antonio Spurs_2007",8.42682926829268,-0.341463414634146,-1,8.76829268292683,4.969,-2.171
"Seattle SuperSonics","Utah Jazz",106,103,"Sat, Apr 7, 2007","2007-04-07",0,1,1,2007,-3,"Seattle SuperSonics_2007","Utah Jazz_2007",2.86585365853659,-2.89024390243902,0,5.75609756097561,-0.810999999999998,-2.001
"Cleveland Cavaliers","Detroit Pistons",82,87,"Sun, Apr 8, 2007","2007-04-08",0,0,0,2007,5,"Cleveland Cavaliers_2007","Detroit Pistons_2007",4.15853658536585,3.82926829268293,0,0.329268292682927,3.439,2.249
"Phoenix Suns","Los Angeles Lakers",115,107,"Sun, Apr 8, 2007","2007-04-08",0,0,0,2007,-8,"Phoenix Suns_2007","Los Angeles Lakers_2007",-0.0731707317073171,7.30487804878049,0,-7.3780487804878,0.379000000000001,4.629
"Charlotte Bobcats","Miami Heat",111,103,"Sun, Apr 8, 2007","2007-04-08",0,0,0,2007,-8,"Charlotte Bobcats_2007","Miami Heat_2007",-0.914634146341463,-3.74390243902439,0,2.82926829268293,3.439,-3.191
"Atlanta Hawks","Philadelphia 76ers",104,109,"Sun, Apr 8, 2007","2007-04-08",0,0,0,2007,5,"Atlanta Hawks_2007","Philadelphia 76ers_2007",-3.02439024390244,-4.75609756097561,0,1.73170731707317,-2.001,-4.551
